OrderID,BuyerID,SellerID,Price,Discount,OrderDate,Category
O4689,B2278,S1012,1797.28,0.27,2025-03-21,Grocery
O4690,B2175,S1048,922.4,0.01,2024-07-28,Fashion
O4691,B2383,S1034,1117.53,0.27,2024-11-09,Electronics
O4692,B2149,S1010,1006.27,0.25,2025-05-15,Beauty
O4693,B2272,S1020,839.5,0.09,2024-12-31,Fashion
O4694,B2324,S1010,1786.11,0.24,2024-07-25,Beauty
O4695,B2107,S1029,1798.47,0.01,2025-02-23,Beauty
O4696,B2138,S1047,738.05,0.29,2024-12-01,Grocery
O4697,B2349,S1034,1268.63,0.16,2025-04-23,Electronics
O4698,B2270,S1021,1861.12,0.09,2024-09-02,Grocery
O4699,B2346,S1037,1927.91,0.11,2024-08-17,Grocery
O4700,B2418,S1030,1067.02,0.02,2025-07-01,Electronics
O4701,B2288,S1013,960.37,0.3,2024-11-04,Fashion
O4702,B2211,S1023,629.52,0.01,2024-11-16,Home & Kitchen
O4703,B2380,S1049,1921.86,0.2,2025-04-29,Beauty
O4704,B2271,S1048,371.35,0.13,2024-12-21,Fashion
O4705,B2417,S1031,1201.68,0.28,2024-09-19,Beauty
O4706,B2065,S1035,636.85,0.07,2024-09-28,Grocery
O4707,B2482,S1031,630.12,0.16,2024-09-02,Beauty
O4708,B2423,S1014,869.44,0.14,2025-05-14,Beauty
O4709,B2247,S1042,1997.71,0.21,2025-02-07,Beauty
O4710,B2155,S1034,204.44,0.02,2025-06-18,Electronics
O4711,B2046,S1002,1199.23,0.06,2024-12-02,Electronics
O4712,B2422,S1015,256.89,0.06,2025-02-04,Fashion
O4713,B2453,S1004,393.59,0.22,2025-01-23,Grocery
O4714,B2200,S1020,935.17,0.06,2025-07-02,Fashion
O4715,B2147,S1009,1069.87,0.17,2024-10-26,Grocery
O4716,B2123,S1018,591.71,0.06,2025-05-31,Home & Kitchen
O4717,B2000,S1024,701.27,0.26,2024-09-14,Home & Kitchen
O4718,B2455,S1003,265.24,0.28,2024-10-20,Grocery
O4719,B2246,S1028,676.12,0.16,2025-07-02,Beauty
O4720,B2342,S1018,1936.46,0.11,2025-05-29,Home & Kitchen
O4721,B2127,S1042,1894.94,0.07,2025-01-16,Beauty
O4722,B2190,S1001,736.27,0.01,2025-05-22,Grocery
O4723,B2066,S1009,1184.62,0.08,2024-11-04,Grocery
O4724,B2003,S1042,1828.23,0.2,2025-04-28,Beauty
O4725,B2441,S1024,111.75,0.16,2025-06-16,Home & Kitchen
O4726,B2408,S1019,1640.3,0.28,2024-11-21,Beauty
O4727,B2302,S1047,1901.9,0.12,2025-05-21,Grocery
O4728,B2293,S1018,273.52,0.21,2024-08-26,Home & Kitchen
O4729,B2142,S1022,406.75,0.15,2025-01-10,Beauty
O4730,B2190,S1023,1925.42,0.15,2024-08-11,Home & Kitchen
O4731,B2020,S1010,1121.33,0.08,2024-09-05,Beauty
O4732,B2226,S1045,126.97,0.14,2025-05-01,Home & Kitchen
O4733,B2312,S1033,589.5,0.14,2024-10-08,Home & Kitchen
O4734,B2116,S1027,954.89,0.21,2025-06-12,Fashion
O4735,B2436,S1004,1416.53,0.28,2025-04-01,Grocery
O4736,B2301,S1004,1493.0,0.1,2025-04-20,Grocery
O4737,B2499,S1020,1991.3,0.01,2025-03-31,Fashion
O4738,B2141,S1011,646.27,0.15,2024-12-14,Electronics
O4739,B2483,S1049,1122.62,0.16,2025-06-06,Beauty
O4740,B2459,S1003,1113.31,0.05,2025-05-21,Grocery
O4741,B2400,S1048,870.73,0.23,2025-02-14,Fashion
O4742,B2038,S1041,421.41,0.3,2024-12-02,Home & Kitchen
O4743,B2392,S1019,1957.17,0.28,2024-08-17,Beauty
O4744,B2354,S1037,1721.3,0.06,2025-05-16,Grocery
O4745,B2251,S1024,1046.83,0.26,2024-12-13,Home & Kitchen
O4746,B2332,S1013,1246.17,0.21,2024-07-18,Fashion
O4747,B2206,S1010,531.8,0.14,2024-10-23,Beauty
O4748,B2209,S1031,1133.2,0.16,2025-02-06,Beauty
O4749,B2114,S1010,1420.44,0.25,2024-08-29,Beauty
O4750,B2224,S1017,1078.82,0.14,2025-01-05,Grocery
O4751,B2133,S1026,1981.54,0.11,2024-12-03,Electronics
O4752,B2250,S1017,1261.55,0.15,2025-03-31,Grocery
O4753,B2218,S1022,804.85,0.17,2025-04-29,Beauty
O4754,B2406,S1010,1567.09,0.06,2025-03-31,Beauty
O4755,B2442,S1020,423.88,0.27,2024-10-22,Fashion
O4756,B2090,S1043,830.58,0.2,2025-02-25,Fashion
O4757,B2353,S1004,759.22,0.19,2024-12-07,Grocery
O4758,B2375,S1022,920.43,0.03,2025-05-28,Beauty
O4759,B2045,S1040,1585.38,0.18,2025-03-17,Beauty
O4760,B2037,S1024,1019.93,0.04,2025-07-13,Home & Kitchen
O4761,B2141,S1040,1608.63,0.02,2024-12-04,Beauty
O4762,B2099,S1009,1195.33,0.16,2024-08-24,Grocery
O4763,B2327,S1021,749.93,0.12,2025-04-01,Grocery
O4764,B2189,S1018,1638.96,0.18,2024-10-11,Home & Kitchen
O4765,B2034,S1000,552.75,0.03,2025-01-12,Beauty
O4766,B2146,S1006,526.33,0.13,2024-07-22,Electronics
O4767,B2029,S1003,1058.56,0.05,2025-03-10,Grocery
O4768,B2333,S1000,595.61,0.3,2025-06-21,Beauty
O4769,B2083,S1014,117.27,0.17,2025-02-16,Beauty
O4770,B2368,S1039,1331.77,0.21,2024-11-17,Fashion
O4771,B2280,S1011,1071.08,0.1,2025-07-03,Electronics
O4772,B2423,S1021,946.48,0.03,2025-03-06,Grocery
O4773,B2343,S1021,1937.24,0.29,2024-10-06,Grocery
O4774,B2269,S1049,1185.28,0.09,2025-03-21,Beauty
O4775,B2153,S1046,1740.52,0.13,2024-08-06,Fashion
O4776,B2101,S1016,364.96,0.19,2025-03-16,Beauty
O4777,B2214,S1028,1181.49,0.01,2025-05-28,Beauty
O4778,B2149,S1045,1749.16,0.24,2025-01-09,Home & Kitchen
O4779,B2431,S1013,1207.9,0.16,2025-07-01,Fashion
O4780,B2082,S1049,1464.23,0.08,2025-04-11,Beauty
O4781,B2109,S1019,806.88,0.02,2024-11-07,Beauty
O4782,B2434,S1049,275.65,0.05,2025-03-22,Beauty
O4783,B2386,S1047,970.01,0.27,2024-12-18,Grocery
O4784,B2425,S1032,849.51,0.21,2024-08-27,Beauty
O4785,B2274,S1042,1747.41,0.07,2024-09-05,Beauty
O4786,B2200,S1014,563.59,0.02,2024-07-30,Beauty
O4787,B2283,S1011,1936.8,0.21,2024-07-27,Electronics
O4788,B2467,S1039,1920.46,0.17,2024-11-08,Fashion
O4789,B2172,S1019,570.5,0.12,2025-01-20,Beauty
O4790,B2326,S1029,761.3,0.11,2024-08-27,Beauty
O4791,B2205,S1037,1801.56,0.07,2024-08-19,Grocery
O4792,B2062,S1002,1936.58,0.2,2024-10-12,Electronics
O4793,B2072,S1027,942.53,0.29,2025-06-22,Fashion
O4794,B2250,S1025,709.89,0.05,2025-02-06,Electronics
O4795,B2123,S1029,1099.58,0.18,2024-09-03,Beauty
O4796,B2374,S1012,1406.76,0.13,2024-12-10,Grocery
O4797,B2120,S1012,619.6,0.13,2025-01-05,Grocery
O4798,B2274,S1001,1499.3,0.08,2024-12-04,Grocery
O4799,B2430,S1036,198.15,0.25,2025-03-30,Electronics
O4800,B2499,S1048,193.66,0.15,2025-04-27,Fashion
O4801,B2397,S1037,833.95,0.16,2025-04-09,Grocery
O4802,B2119,S1001,771.6,0.09,2025-02-07,Grocery
O4803,B2421,S1035,699.7,0.05,2024-12-22,Grocery
O4804,B2436,S1025,1032.94,0.03,2025-02-26,Electronics
O4805,B2316,S1010,709.39,0.21,2025-04-27,Beauty
O4806,B2163,S1007,465.29,0.06,2025-04-21,Electronics
O4807,B2423,S1043,687.99,0.21,2024-09-11,Fashion
O4808,B2464,S1039,1952.32,0.12,2025-06-21,Fashion
O4809,B2285,S1042,881.12,0.12,2024-12-21,Beauty
O4810,B2264,S1021,944.95,0.14,2025-03-24,Grocery
O4811,B2319,S1019,1195.44,0.11,2024-08-20,Beauty
O4812,B2160,S1007,1968.35,0.03,2025-06-01,Electronics
O4813,B2375,S1028,559.04,0.09,2025-01-19,Beauty
O4814,B2307,S1039,1394.44,0.2,2025-03-09,Fashion
O4815,B2088,S1025,1460.37,0.2,2024-12-18,Electronics
O4816,B2141,S1029,1253.92,0.09,2025-07-12,Beauty
O4817,B2202,S1016,268.3,0.14,2024-10-29,Beauty
O4818,B2308,S1019,1386.06,0.06,2024-07-25,Beauty
O4819,B2226,S1015,221.78,0.06,2025-04-07,Fashion
O4820,B2488,S1045,1232.67,0.01,2024-12-03,Home & Kitchen
O4821,B2442,S1042,1505.2,0.27,2024-10-05,Beauty
O4822,B2333,S1006,500.84,0.06,2025-01-01,Electronics
O4823,B2221,S1015,1699.08,0.07,2025-01-01,Fashion
O4824,B2040,S1044,157.67,0.08,2024-10-12,Fashion
O4825,B2195,S1046,1703.24,0.04,2025-06-10,Fashion
O4826,B2067,S1047,974.63,0.19,2024-11-30,Grocery
O4827,B2475,S1026,513.42,0.02,2024-08-20,Electronics
O4828,B2263,S1022,354.18,0.04,2025-04-05,Beauty
O4829,B2001,S1023,1911.28,0.19,2024-12-02,Home & Kitchen
O4830,B2360,S1008,238.06,0.1,2025-02-09,Electronics
O4831,B2124,S1034,478.28,0.21,2025-06-28,Electronics
O4832,B2109,S1019,760.86,0.17,2025-03-20,Beauty
O4833,B2085,S1036,1278.45,0.08,2024-11-29,Electronics
O4834,B2424,S1041,1135.12,0.2,2024-08-05,Home & Kitchen
O4835,B2119,S1016,338.72,0.03,2024-12-14,Beauty
O4836,B2126,S1046,650.48,0.16,2024-10-28,Fashion
O4837,B2254,S1030,553.63,0.13,2024-09-24,Electronics
O4838,B2182,S1007,505.73,0.08,2024-08-29,Electronics
O4839,B2015,S1014,881.17,0.18,2025-06-07,Beauty
O4840,B2476,S1030,1437.66,0.26,2025-05-29,Electronics
O4841,B2061,S1029,513.16,0.3,2025-01-05,Beauty
O4842,B2368,S1045,796.69,0.18,2024-08-17,Home & Kitchen
O4843,B2431,S1019,842.74,0.12,2025-03-27,Beauty
O4844,B2157,S1038,1955.27,0.07,2024-10-03,Home & Kitchen
O4845,B2267,S1011,1913.87,0.08,2025-03-19,Electronics
O4846,B2034,S1048,1620.26,0.14,2025-03-18,Fashion
O4847,B2266,S1016,559.15,0.11,2025-03-01,Beauty
O4848,B2063,S1041,229.27,0.27,2024-07-21,Home & Kitchen
O4849,B2493,S1029,702.12,0.11,2024-08-01,Beauty
O4850,B2049,S1028,606.91,0.11,2025-05-14,Beauty
O4851,B2468,S1018,1061.26,0.12,2024-11-19,Home & Kitchen
O4852,B2254,S1045,1577.68,0.25,2024-10-15,Home & Kitchen
O4853,B2148,S1010,1730.81,0.2,2024-08-30,Beauty
O4854,B2324,S1033,1705.24,0.18,2025-05-14,Home & Kitchen
O4855,B2303,S1049,783.38,0.1,2025-02-17,Beauty
O4856,B2275,S1006,1405.75,0.25,2024-09-30,Electronics
O4857,B2356,S1043,694.38,0.01,2024-08-08,Fashion
O4858,B2450,S1033,215.72,0.26,2025-05-31,Home & Kitchen
O4859,B2171,S1019,1432.97,0.15,2025-05-06,Beauty
O4860,B2416,S1049,118.67,0.12,2025-02-13,Beauty
O4861,B2200,S1037,877.45,0.15,2024-10-01,Grocery
O4862,B2444,S1023,725.82,0.2,2025-02-25,Home & Kitchen
O4863,B2392,S1009,1417.42,0.0,2024-10-04,Grocery
O4864,B2323,S1031,1555.87,0.26,2025-05-24,Beauty
O4865,B2034,S1014,677.78,0.13,2025-06-15,Beauty
O4866,B2464,S1036,1642.09,0.1,2024-10-11,Electronics
O4867,B2481,S1019,658.44,0.04,2024-11-17,Beauty
O4868,B2215,S1002,948.02,0.13,2025-05-09,Electronics
O4869,B2479,S1036,1481.34,0.15,2024-09-08,Electronics
O4870,B2064,S1039,1416.55,0.12,2025-05-15,Fashion
O4871,B2007,S1007,1976.0,0.2,2025-06-27,Electronics
O4872,B2300,S1039,527.81,0.13,2025-03-01,Fashion
O4873,B2342,S1043,1358.4,0.29,2024-07-14,Fashion
O4874,B2430,S1022,1258.4,0.18,2024-10-28,Beauty
O4875,B2423,S1039,1838.69,0.24,2025-06-11,Fashion
O4876,B2331,S1010,397.09,0.03,2024-09-07,Beauty
O4877,B2437,S1045,1528.42,0.12,2024-09-01,Home & Kitchen
O4878,B2075,S1007,1179.71,0.1,2025-02-07,Electronics
O4879,B2173,S1028,621.87,0.17,2024-10-18,Beauty
O4880,B2046,S1029,1001.43,0.26,2025-05-19,Beauty
O4881,B2014,S1009,734.18,0.02,2024-09-18,Grocery
O4882,B2360,S1038,1200.7,0.02,2024-08-24,Home & Kitchen
O4883,B2146,S1027,1789.1,0.26,2025-03-26,Fashion
O4884,B2025,S1048,1181.68,0.06,2025-06-14,Fashion
O4885,B2307,S1035,1300.27,0.2,2024-07-23,Grocery
O4886,B2092,S1012,1085.62,0.16,2024-09-02,Grocery
O4887,B2405,S1031,197.21,0.25,2024-07-18,Beauty
O4888,B2231,S1035,542.43,0.04,2024-11-29,Grocery
O4889,B2020,S1036,1034.8,0.04,2025-05-15,Electronics
O4890,B2306,S1025,689.45,0.17,2025-05-15,Electronics
O4891,B2037,S1021,445.35,0.28,2024-10-13,Grocery
O4892,B2275,S1003,1057.85,0.12,2025-02-26,Grocery
O4893,B2156,S1030,713.34,0.1,2024-11-15,Electronics
O4894,B2178,S1017,590.4,0.18,2024-07-19,Grocery
O4895,B2131,S1037,981.57,0.28,2024-09-18,Grocery
O4896,B2310,S1023,353.24,0.25,2024-10-24,Home & Kitchen
O4897,B2454,S1022,1862.72,0.3,2024-08-02,Beauty
O4898,B2347,S1021,1748.63,0.01,2024-08-31,Grocery
O4899,B2027,S1001,1444.48,0.03,2025-04-27,Grocery
O4900,B2259,S1030,301.81,0.18,2024-12-23,Electronics
O4901,B2405,S1010,1574.17,0.25,2025-02-02,Beauty
O4902,B2075,S1027,1635.12,0.09,2024-08-26,Fashion
O4903,B2428,S1045,1558.75,0.07,2025-04-28,Home & Kitchen
O4904,B2066,S1031,316.54,0.24,2024-08-06,Beauty
O4905,B2341,S1004,1323.43,0.02,2025-01-13,Grocery
O4906,B2491,S1037,1685.22,0.11,2025-01-03,Grocery
O4907,B2193,S1009,1196.97,0.15,2025-05-11,Grocery
O4908,B2471,S1039,1328.17,0.17,2024-11-30,Fashion
O4909,B2161,S1045,970.89,0.22,2025-01-28,Home & Kitchen
O4910,B2346,S1023,1104.54,0.11,2025-02-28,Home & Kitchen
O4911,B2438,S1034,165.32,0.18,2024-08-24,Electronics
O4912,B2360,S1043,1314.03,0.18,2025-01-04,Fashion
O4913,B2256,S1047,254.75,0.16,2025-01-24,Grocery
O4914,B2071,S1022,926.53,0.19,2024-10-07,Beauty
O4915,B2086,S1016,656.04,0.08,2025-03-08,Beauty
O4916,B2421,S1000,1136.31,0.03,2024-07-29,Beauty
O4917,B2261,S1030,353.49,0.04,2025-04-21,Electronics
O4918,B2213,S1030,1414.12,0.07,2025-05-13,Electronics
O4919,B2152,S1041,1610.52,0.15,2025-06-30,Home & Kitchen
O4920,B2209,S1041,410.37,0.25,2025-06-14,Home & Kitchen
O4921,B2400,S1033,298.19,0.21,2025-03-25,Home & Kitchen
O4922,B2060,S1008,376.48,0.24,2025-01-31,Electronics
O4923,B2267,S1021,1766.54,0.11,2024-11-07,Grocery
O4924,B2261,S1012,1103.56,0.12,2025-01-06,Grocery
O4925,B2217,S1024,987.8,0.12,2025-03-19,Home & Kitchen
O4926,B2282,S1047,302.75,0.06,2024-07-25,Grocery
O4927,B2135,S1017,1334.16,0.02,2024-08-05,Grocery
O4928,B2466,S1011,1749.2,0.18,2025-01-15,Electronics
O4929,B2379,S1039,1673.55,0.3,2025-06-07,Fashion
O4930,B2361,S1016,1289.5,0.05,2024-12-15,Beauty
O4931,B2448,S1014,243.03,0.01,2024-12-25,Beauty
O4932,B2440,S1041,313.55,0.23,2025-04-05,Home & Kitchen
O4933,B2092,S1014,193.69,0.08,2024-08-23,Beauty
O4934,B2108,S1014,589.21,0.25,2025-01-19,Beauty
O4935,B2240,S1038,357.76,0.21,2025-04-15,Home & Kitchen
O4936,B2354,S1012,594.09,0.28,2025-07-01,Grocery
O4937,B2423,S1016,831.61,0.12,2025-01-01,Beauty
O4938,B2141,S1031,1891.67,0.2,2024-08-10,Beauty
O4939,B2290,S1008,1259.71,0.14,2025-06-27,Electronics
O4940,B2431,S1039,1686.45,0.19,2024-08-13,Fashion
O4941,B2236,S1019,1449.67,0.13,2024-11-15,Beauty
O4942,B2339,S1025,313.76,0.06,2025-03-06,Electronics
O4943,B2311,S1026,1498.25,0.15,2024-09-08,Electronics
O4944,B2176,S1020,622.69,0.16,2024-08-07,Fashion
O4945,B2140,S1017,1314.3,0.24,2024-08-31,Grocery
O4946,B2188,S1012,747.83,0.22,2024-10-27,Grocery
O4947,B2485,S1015,1995.58,0.2,2025-03-12,Fashion
O4948,B2048,S1008,600.75,0.03,2025-03-15,Electronics
O4949,B2301,S1011,630.35,0.22,2025-02-25,Electronics
O4950,B2368,S1043,1868.28,0.15,2025-02-10,Fashion
O4951,B2189,S1037,146.82,0.27,2025-04-15,Grocery
O4952,B2135,S1018,1423.71,0.28,2024-11-16,Home & Kitchen
O4953,B2042,S1006,1478.12,0.02,2024-12-07,Electronics
O4954,B2403,S1034,1689.12,0.25,2025-03-02,Electronics
O4955,B2379,S1047,1951.43,0.01,2025-02-04,Grocery
O4956,B2352,S1017,1953.64,0.11,2024-11-04,Grocery
O4957,B2089,S1015,224.03,0.16,2025-01-05,Fashion
O4958,B2294,S1038,1661.49,0.04,2025-01-25,Home & Kitchen
O4959,B2340,S1003,1327.99,0.22,2025-03-05,Grocery
O4960,B2244,S1024,1329.95,0.0,2024-12-27,Home & Kitchen
O4961,B2432,S1031,343.86,0.05,2024-08-20,Beauty
O4962,B2191,S1039,1335.36,0.17,2025-05-17,Fashion
O4963,B2317,S1012,1966.72,0.21,2025-04-11,Grocery
O4964,B2105,S1044,1832.46,0.27,2024-08-26,Fashion
O4965,B2362,S1016,934.35,0.21,2025-06-09,Beauty
O4966,B2309,S1048,175.9,0.2,2025-03-24,Fashion
O4967,B2381,S1036,788.36,0.12,2025-03-22,Electronics
O4968,B2232,S1005,1670.14,0.0,2025-06-18,Fashion
O4969,B2264,S1018,1432.85,0.04,2025-05-07,Home & Kitchen
O4970,B2343,S1012,972.75,0.16,2025-02-12,Grocery
O4971,B2036,S1025,204.69,0.2,2025-04-18,Electronics
O4972,B2304,S1013,911.1,0.13,2025-06-14,Fashion
O4973,B2040,S1030,991.15,0.22,2024-10-04,Electronics
O4974,B2016,S1003,1864.26,0.16,2024-12-27,Grocery
O4975,B2343,S1038,1318.06,0.02,2025-01-04,Home & Kitchen
O4976,B2276,S1007,692.14,0.06,2025-06-22,Electronics
O4977,B2306,S1024,1098.1,0.25,2024-10-09,Home & Kitchen
O4978,B2058,S1012,225.51,0.22,2024-12-20,Grocery
O4979,B2422,S1031,1947.88,0.27,2024-11-21,Beauty
O4980,B2182,S1037,784.11,0.04,2025-05-30,Grocery
O4981,B2040,S1037,1007.95,0.3,2025-01-05,Grocery
O4982,B2038,S1027,775.04,0.06,2024-12-14,Fashion
O4983,B2396,S1029,1396.77,0.0,2024-12-21,Beauty
O4984,B2191,S1002,1358.24,0.3,2025-04-22,Electronics
O4985,B2266,S1027,1459.11,0.08,2024-08-18,Fashion
O4986,B2493,S1002,609.47,0.2,2024-11-11,Electronics
O4987,B2146,S1044,699.77,0.05,2024-12-25,Fashion
O4988,B2394,S1033,337.98,0.17,2024-11-11,Home & Kitchen
O4989,B2332,S1015,1345.47,0.27,2025-03-28,Fashion
O4990,B2126,S1021,175.61,0.1,2024-10-19,Grocery
O4991,B2045,S1031,1235.6,0.2,2024-12-05,Beauty
O4992,B2044,S1037,1752.42,0.06,2024-09-10,Grocery
O4993,B2000,S1007,1792.58,0.19,2025-04-05,Electronics
O4994,B2167,S1007,953.17,0.1,2025-07-06,Electronics
O4995,B2107,S1005,972.68,0.06,2025-01-13,Fashion
O4996,B2018,S1013,246.24,0.09,2024-08-08,Fashion
O4997,B2331,S1031,1374.45,0.05,2024-08-17,Beauty
O4998,B2071,S1034,1660.39,0.27,2025-06-01,Electronics
O4999,B2455,S1009,564.84,0.12,2024-08-15,Grocery
